REGION,EMISSION,YEAR,VALUE
REGION1,MLCO2,2030,0.0
REGION1,MRCO2,2030,0.0
REGION1,MACO2,2030,-0.056
REGION1,MZCO2,2030,-0.95
REGION1,NACO2,2030,0.0
REGION1,NECO2,2030,0.0
REGION1,NGCO2,2030,-21.13
REGION1,CGCO2,2030,0.0
REGION1,RWCO2,2030,0.0
REGION1,SNCO2,2030,0.0
REGION1,SLCO2,2030,0.0
REGION1,SOCO2,2030,0.0
REGION1,ZACO2,2030,-4.162
REGION1,SSCO2,2030,0.0
REGION1,SDCO2,2030,0.0
REGION1,SZCO2,2030,0.0
REGION1,TZCO2,2030,-3.165
REGION1,TGCO2,2030,0.0
REGION1,TNCO2,2030,-2.704
REGION1,UGCO2,2030,0.0
REGION1,ZMCO2,2030,0.0
REGION1,ZWCO2,2030,0.0
REGION1,ATCO2,2031,-10.319
REGION1,BECO2,2031,-22.161
REGION1,BGCO2,2031,-2.802
REGION1,HRCO2,2031,-2.781
REGION1,CYCO2,2031,0.0
REGION1,CZCO2,2031,-10.56
REGION1,DKCO2,2031,-3.259
REGION1,EECO2,2031,-0.401
REGION1,FICO2,2031,-1.468
REGION1,FRCO2,2031,-58.074
REGION1,DECO2,2031,-119.614
REGION1,GRCO2,2031,-2.943
REGION1,HUCO2,2031,-12.271
REGION1,IECO2,2031,-4.109
REGION1,ITCO2,2031,-74.265
REGION1,LVCO2,2031,-0.689
REGION1,LTCO2,2031,-2.531
REGION1,LUCO2,2031,-1.14
REGION1,MTCO2,2031,0.0
REGION1,NLCO2,2031,-35.377
REGION1,NOCO2,2031,-1.728
REGION1,PLCO2,2031,-26.506
REGION1,PTCO2,2031,-4.211
REGION1,ROCO2,2031,-12.462
REGION1,SKCO2,2031,-6.291
REGION1,SICO2,2031,-1.308
REGION1,ESCO2,2031,-32.951
REGION1,SECO2,2031,-1.184
REGION1,CHCO2,2031,-6.103
REGION1,UKCO2,2031,-85.781
REGION1,DZCO2,2031,-65.72
REGION1,AOCO2,2031,-1.872
REGION1,BJCO2,2031,0.0
REGION1,BWCO2,2031,0.0
REGION1,BFCO2,2031,0.0
REGION1,BICO2,2031,0.0
REGION1,CMCO2,2031,0.0
REGION1,CFCO2,2031,0.0
REGION1,TDCO2,2031,0.0
REGION1,CDCO2,2031,0.0
REGION1,CICO2,2031,-22.171
REGION1,DJCO2,2031,0.0
REGION1,EGCO2,2031,-45.073
REGION1,GQCO2,2031,-10.959
REGION1,ERCO2,2031,0.0
REGION1,ETCO2,2031,0.0
REGION1,GACO2,2031,-0.013
REGION1,GMCO2,2031,0.0
REGION1,GHCO2,2031,-12.943
REGION1,GNCO2,2031,0.0
REGION1,GWCO2,2031,0.0
REGION1,KECO2,2031,0.0
REGION1,LSCO2,2031,0.0
REGION1,LRCO2,2031,0.0
REGION1,LYCO2,2031,-2.793
REGION1,MWCO2,2031,0.0
REGION1,MLCO2,2031,0.0
REGION1,MRCO2,2031,0.0
REGION1,MACO2,2031,-0.056
REGION1,MZCO2,2031,-1.087
REGION1,NACO2,2031,0.0
REGION1,NECO2,2031,0.0
REGION1,NGCO2,2031,-22.861
REGION1,CGCO2,2031,0.0
REGION1,RWCO2,2031,0.0
REGION1,SNCO2,2031,0.0
REGION1,SLCO2,2031,0.0
REGION1,SOCO2,2031,0.0
REGION1,ZACO2,2031,-4.294
REGION1,SSCO2,2031,0.0
REGION1,SDCO2,2031,0.0
REGION1,SZCO2,2031,0.0
REGION1,TZCO2,2031,-3.623
REGION1,TGCO2,2031,0.0
REGION1,TNCO2,2031,-2.591
REGION1,UGCO2,2031,0.0
REGION1,ZMCO2,2031,0.0
REGION1,ZWCO2,2031,0.0
REGION1,ATCO2,2032,-10.603
REGION1,BECO2,2032,-22.757
REGION1,BGCO2,2032,-2.779
REGION1,HRCO2,2032,-2.758
REGION1,CYCO2,2032,0.0
REGION1,CZCO2,2032,-10.464
REGION1,DKCO2,2032,-3.355
REGION1,EECO2,2032,-0.413
REGION1,FICO2,2032,-1.508
REGION1,FRCO2,2032,-59.727
REGION1,DECO2,2032,-123.022
REGION1,GRCO2,2032,-3.021
REGION1,HUCO2,2032,-12.168
REGION1,IECO2,2032,-4.231
REGION1,ITCO2,2032,-76.426
REGION1,LVCO2,2032,-0.71
REGION1,LTCO2,2032,-2.573
REGION1,LUCO2,2032,-1.173
REGION1,MTCO2,2032,0.0
REGION1,NLCO2,2032,-36.31
REGION1,NOCO2,2032,-1.753
REGION1,PLCO2,2032,-26.291
REGION1,PTCO2,2032,-4.332
REGION1,ROCO2,2032,-12.347
REGION1,SKCO2,2032,-6.239
REGION1,SICO2,2032,-1.296
REGION1,ESCO2,2032,-33.893
REGION1,SECO2,2032,-1.207
REGION1,CHCO2,2032,-6.284
REGION1,UKCO2,2032,-88.292
REGION1,DZCO2,2032,-68.978
REGION1,AOCO2,2032,-2.304
REGION1,BJCO2,2032,0.0
REGION1,BWCO2,2032,0.0
REGION1,BFCO2,2032,0.0
REGION1,BICO2,2032,0.0
REGION1,CMCO2,2032,0.0
REGION1,CFCO2,2032,0.0
REGION1,TDCO2,2032,0.0
REGION1,CDCO2,2032,0.0
REGION1,CICO2,2032,-24.548
REGION1,DJCO2,2032,0.0
REGION1,EGCO2,2032,-46.534
REGION1,GQCO2,2032,-11.613
REGION1,ERCO2,2032,0.0
REGION1,ETCO2,2032,0.0
REGION1,GACO2,2032,-0.014
REGION1,GMCO2,2032,0.0
REGION1,GHCO2,2032,-14.33
REGION1,GNCO2,2032,0.0
REGION1,GWCO2,2032,0.0
REGION1,KECO2,2032,0.0
REGION1,LSCO2,2032,0.0
REGION1,LRCO2,2032,0.0
REGION1,LYCO2,2032,-2.866
REGION1,MWCO2,2032,0.0
REGION1,MLCO2,2032,0.0
REGION1,MRCO2,2032,0.0
REGION1,MACO2,2032,-0.057
REGION1,MZCO2,2032,-1.225
REGION1,NACO2,2032,0.0
REGION1,NECO2,2032,0.0
REGION1,NGCO2,2032,-24.591
REGION1,CGCO2,2032,0.0
REGION1,RWCO2,2032,0.0
REGION1,SNCO2,2032,0.0
REGION1,SLCO2,2032,0.0
REGION1,SOCO2,2032,0.0
REGION1,ZACO2,2032,-4.426
REGION1,SSCO2,2032,0.0
REGION1,SDCO2,2032,0.0
REGION1,SZCO2,2032,0.0
REGION1,TZCO2,2032,-4.081
REGION1,TGCO2,2032,0.0
REGION1,TNCO2,2032,-2.478
REGION1,UGCO2,2032,0.0
REGION1,ZMCO2,2032,0.0
REGION1,ZWCO2,2032,0.0
REGION1,ATCO2,2033,-10.886
REGION1,BECO2,2033,-23.352
REGION1,BGCO2,2033,-2.755
REGION1,HRCO2,2033,-2.735
REGION1,CYCO2,2033,0.0
REGION1,CZCO2,2033,-10.367
REGION1,DKCO2,2033,-3.451
REGION1,EECO2,2033,-0.425
REGION1,FICO2,2033,-1.549
REGION1,FRCO2,2033,-61.38
REGION1,DECO2,2033,-126.429
REGION1,GRCO2,2033,-3.1
REGION1,HUCO2,2033,-12.064
REGION1,IECO2,2033,-4.352
REGION1,ITCO2,2033,-78.587
REGION1,LVCO2,2033,-0.73
REGION1,LTCO2,2033,-2.615
REGION1,LUCO2,2033,-1.207
REGION1,MTCO2,2033,0.0
REGION1,NLCO2,2033,-37.244
REGION1,NOCO2,2033,-1.778
REGION1,PLCO2,2033,-26.075
REGION1,PTCO2,2033,-4.452
REGION1,ROCO2,2033,-12.232
REGION1,SKCO2,2033,-6.188
REGION1,SICO2,2033,-1.284
REGION1,ESCO2,2033,-34.835
REGION1,SECO2,2033,-1.23
REGION1,CHCO2,2033,-6.464
REGION1,UKCO2,2033,-90.803
REGION1,DZCO2,2033,-72.236
REGION1,AOCO2,2033,-2.736
REGION1,BJCO2,2033,0.0
REGION1,BWCO2,2033,0.0
REGION1,BFCO2,2033,0.0
REGION1,BICO2,2033,0.0
REGION1,CMCO2,2033,0.0
REGION1,CFCO2,2033,0.0
REGION1,TDCO2,2033,0.0
REGION1,CDCO2,2033,0.0
REGION1,CICO2,2033,-26.925
REGION1,DJCO2,2033,0.0
REGION1,EGCO2,2033,-47.995
REGION1,GQCO2,2033,-12.268
REGION1,ERCO2,2033,0.0
REGION1,ETCO2,2033,0.0
REGION1,GACO2,2033,-0.015
REGION1,GMCO2,2033,0.0
REGION1,GHCO2,2033,-15.718
REGION1,GNCO2,2033,0.0
REGION1,GWCO2,2033,0.0
REGION1,KECO2,2033,0.0
REGION1,LSCO2,2033,0.0
REGION1,LRCO2,2033,0.0
REGION1,LYCO2,2033,-2.938
REGION1,MWCO2,2033,0.0
REGION1,MLCO2,2033,0.0
REGION1,MRCO2,2033,0.0
REGION1,MACO2,2033,-0.058
REGION1,MZCO2,2033,-1.362
REGION1,NACO2,2033,0.0
REGION1,NECO2,2033,0.0
REGION1,NGCO2,2033,-26.322
REGION1,CGCO2,2033,0.0
REGION1,RWCO2,2033,0.0
REGION1,SNCO2,2033,0.0
REGION1,SLCO2,2033,0.0
REGION1,SOCO2,2033,0.0
REGION1,ZACO2,2033,-4.558
REGION1,SSCO2,2033,0.0
REGION1,SDCO2,2033,0.0
REGION1,SZCO2,2033,0.0
REGION1,TZCO2,2033,-4.539
REGION1,TGCO2,2033,0.0
REGION1,TNCO2,2033,-2.364
REGION1,UGCO2,2033,0.0
REGION1,ZMCO2,2033,0.0
REGION1,ZWCO2,2033,0.0
REGION1,ATCO2,2034,-11.17
REGION1,BECO2,2034,-23.947
REGION1,BGCO2,2034,-2.732
REGION1,HRCO2,2034,-2.711
REGION1,CYCO2,2034,0.0
REGION1,CZCO2,2034,-10.271
REGION1,DKCO2,2034,-3.548
REGION1,EECO2,2034,-0.437
REGION1,FICO2,2034,-1.589
REGION1,FRCO2,2034,-63.033
REGION1,DECO2,2034,-129.837
REGION1,GRCO2,2034,-3.179
REGION1,HUCO2,2034,-11.961
REGION1,IECO2,2034,-4.473
REGION1,ITCO2,2034,-80.747
REGION1,LVCO2,2034,-0.751
REGION1,LTCO2,2034,-2.657
REGION1,LUCO2,2034,-1.241
REGION1,MTCO2,2034,0.0
REGION1,NLCO2,2034,-38.178
REGION1,NOCO2,2034,-1.804
REGION1,PLCO2,2034,-25.86
REGION1,PTCO2,2034,-4.573
REGION1,ROCO2,2034,-12.117
REGION1,SKCO2,2034,-6.136
REGION1,SICO2,2034,-1.272
REGION1,ESCO2,2034,-35.777
REGION1,SECO2,2034,-1.253
REGION1,CHCO2,2034,-6.644
REGION1,UKCO2,2034,-93.314
REGION1,DZCO2,2034,-75.495
REGION1,AOCO2,2034,-3.168
REGION1,BJCO2,2034,0.0
REGION1,BWCO2,2034,0.0
REGION1,BFCO2,2034,0.0
REGION1,BICO2,2034,0.0
REGION1,CMCO2,2034,0.0
REGION1,CFCO2,2034,0.0
REGION1,TDCO2,2034,0.0
REGION1,CDCO2,2034,0.0
REGION1,CICO2,2034,-29.302
REGION1,DJCO2,2034,0.0
REGION1,EGCO2,2034,-49.456
REGION1,GQCO2,2034,-12.922
REGION1,ERCO2,2034,0.0
REGION1,ETCO2,2034,0.0
REGION1,GACO2,2034,-0.016
REGION1,GMCO2,2034,0.0
REGION1,GHCO2,2034,-17.106
REGION1,GNCO2,2034,0.0
REGION1,GWCO2,2034,0.0
REGION1,KECO2,2034,0.0
REGION1,LSCO2,2034,0.0
REGION1,LRCO2,2034,0.0
REGION1,LYCO2,2034,-3.01
REGION1,MWCO2,2034,0.0
REGION1,MLCO2,2034,0.0
REGION1,MRCO2,2034,0.0
REGION1,MACO2,2034,-0.058
REGION1,MZCO2,2034,-1.499
REGION1,NACO2,2034,0.0
REGION1,NECO2,2034,0.0
REGION1,NGCO2,2034,-28.052
REGION1,CGCO2,2034,0.0
REGION1,RWCO2,2034,0.0
REGION1,SNCO2,2034,0.0
REGION1,SLCO2,2034,0.0
REGION1,SOCO2,2034,0.0
REGION1,ZACO2,2034,-4.691
REGION1,SSCO2,2034,0.0
REGION1,SDCO2,2034,0.0
REGION1,SZCO2,2034,0.0
REGION1,TZCO2,2034,-4.997
REGION1,TGCO2,2034,0.0
REGION1,TNCO2,2034,-2.251
REGION1,UGCO2,2034,0.0
REGION1,ZMCO2,2034,0.0
REGION1,ZWCO2,2034,0.0
REGION1,ATCO2,2035,-11.454
REGION1,BECO2,2035,-24.543
REGION1,BGCO2,2035,-2.709
REGION1,HRCO2,2035,-2.688
REGION1,CYCO2,2035,0.0
REGION1,CZCO2,2035,-10.174
REGION1,DKCO2,2035,-3.644
REGION1,EECO2,2035,-0.448
REGION1,FICO2,2035,-1.629
REGION1,FRCO2,2035,-64.685
REGION1,DECO2,2035,-133.245
REGION1,GRCO2,2035,-3.258
REGION1,HUCO2,2035,-11.857
REGION1,IECO2,2035,-4.595
REGION1,ITCO2,2035,-82.908
REGION1,LVCO2,2035,-0.771
REGION1,LTCO2,2035,-2.699
REGION1,LUCO2,2035,-1.274
REGION1,MTCO2,2035,0.0
REGION1,NLCO2,2035,-39.112
REGION1,NOCO2,2035,-1.829
REGION1,PLCO2,2035,-25.644
REGION1,PTCO2,2035,-4.693
REGION1,ROCO2,2035,-12.003
REGION1,SKCO2,2035,-6.084
REGION1,SICO2,2035,-1.26
REGION1,ESCO2,2035,-36.718
REGION1,SECO2,2035,-1.276
REGION1,CHCO2,2035,-6.824
REGION1,UKCO2,2035,-95.825
REGION1,DZCO2,2035,-78.753
REGION1,AOCO2,2035,-3.6
REGION1,BJCO2,2035,0.0
REGION1,BWCO2,2035,0.0
REGION1,BFCO2,2035,0.0
REGION1,BICO2,2035,0.0
REGION1,CMCO2,2035,0.0
REGION1,CFCO2,2035,0.0
REGION1,TDCO2,2035,0.0
REGION1,CDCO2,2035,0.0
REGION1,CICO2,2035,-31.679
REGION1,DJCO2,2035,0.0
REGION1,EGCO2,2035,-50.917
REGION1,GQCO2,2035,-13.576
REGION1,ERCO2,2035,0.0
REGION1,ETCO2,2035,0.0
REGION1,GACO2,2035,-0.016
REGION1,GMCO2,2035,0.0
REGION1,GHCO2,2035,-18.493
REGION1,GNCO2,2035,0.0
REGION1,GWCO2,2035,0.0
REGION1,KECO2,2035,0.0
REGION1,LSCO2,2035,0.0
REGION1,LRCO2,2035,0.0
REGION1,LYCO2,2035,-3.083
REGION1,MWCO2,2035,0.0
REGION1,MLCO2,2035,0.0
REGION1,MRCO2,2035,0.0
REGION1,MACO2,2035,-0.059
REGION1,MZCO2,2035,-1.637
REGION1,NACO2,2035,0.0
REGION1,NECO2,2035,0.0
REGION1,NGCO2,2035,-29.783
REGION1,CGCO2,2035,0.0
REGION1,RWCO2,2035,0.0
REGION1,SNCO2,2035,0.0
REGION1,SLCO2,2035,0.0
REGION1,SOCO2,2035,0.0
REGION1,ZACO2,2035,-4.823
REGION1,SSCO2,2035,0.0
REGION1,SDCO2,2035,0.0
REGION1,SZCO2,2035,0.0
REGION1,TZCO2,2035,-5.455
REGION1,TGCO2,2035,0.0
REGION1,TNCO2,2035,-2.138
REGION1,UGCO2,2035,0.0
REGION1,ZMCO2,2035,0.0
REGION1,ZWCO2,2035,0.0
REGION1,ATCO2,2036,-11.685
REGION1,BECO2,2036,-25.028
REGION1,BGCO2,2036,-2.74
REGION1,HRCO2,2036,-2.719
REGION1,CYCO2,2036,0.0
REGION1,CZCO2,2036,-10.304
REGION1,DKCO2,2036,-3.723
REGION1,EECO2,2036,-0.458
REGION1,FICO2,2036,-1.662
REGION1,FRCO2,2036,-66.033
REGION1,DECO2,2036,-136.024
REGION1,GRCO2,2036,-3.322
REGION1,HUCO2,2036,-11.996
REGION1,IECO2,2036,-4.694
REGION1,ITCO2,2036,-84.67
REGION1,LVCO2,2036,-0.787
REGION1,LTCO2,2036,-2.733
REGION1,LUCO2,2036,-1.302
REGION1,MTCO2,2036,0.0
REGION1,NLCO2,2036,-39.874
REGION1,NOCO2,2036,-1.849
REGION1,PLCO2,2036,-25.933
REGION1,PTCO2,2036,-4.792
REGION1,ROCO2,2036,-12.156
REGION1,SKCO2,2036,-6.153
REGION1,SICO2,2036,-1.276
REGION1,ESCO2,2036,-37.486
REGION1,SECO2,2036,-1.295
REGION1,CHCO2,2036,-6.971
REGION1,UKCO2,2036,-97.872
REGION1,DZCO2,2036,-80.292
REGION1,AOCO2,2036,-4.128
REGION1,BJCO2,2036,0.0
REGION1,BWCO2,2036,0.0
REGION1,BFCO2,2036,0.0
REGION1,BICO2,2036,0.0
REGION1,CMCO2,2036,0.0
REGION1,CFCO2,2036,0.0
REGION1,TDCO2,2036,0.0
REGION1,CDCO2,2036,0.0
REGION1,CICO2,2036,-34.056
REGION1,DJCO2,2036,0.0
REGION1,EGCO2,2036,-51.896
REGION1,GQCO2,2036,-14.23
REGION1,ERCO2,2036,0.0
REGION1,ETCO2,2036,0.0
REGION1,GACO2,2036,-0.017
REGION1,GMCO2,2036,0.0
REGION1,GHCO2,2036,-19.881
REGION1,GNCO2,2036,0.0
REGION1,GWCO2,2036,0.0
REGION1,KECO2,2036,0.0
REGION1,LSCO2,2036,0.0
REGION1,LRCO2,2036,0.0
REGION1,LYCO2,2036,-3.145
REGION1,MWCO2,2036,0.0
REGION1,MLCO2,2036,0.0
REGION1,MRCO2,2036,0.0
REGION1,MACO2,2036,-0.059
REGION1,MZCO2,2036,-1.811
REGION1,NACO2,2036,0.0
REGION1,NECO2,2036,0.0
REGION1,NGCO2,2036,-32.053
REGION1,CGCO2,2036,0.0
REGION1,RWCO2,2036,0.0
REGION1,SNCO2,2036,0.0
REGION1,SLCO2,2036,0.0
REGION1,SOCO2,2036,0.0
REGION1,ZACO2,2036,-4.941
REGION1,SSCO2,2036,0.0
REGION1,SDCO2,2036,0.0
REGION1,SZCO2,2036,0.0
REGION1,TZCO2,2036,-6.034
REGION1,TGCO2,2036,0.0
REGION1,TNCO2,2036,-2.213
REGION1,UGCO2,2036,0.0
REGION1,ZMCO2,2036,0.0
REGION1,ZWCO2,2036,0.0
REGION1,ATCO2,2037,-11.916
REGION1,BECO2,2037,-25.514
REGION1,BGCO2,2037,-2.771
REGION1,HRCO2,2037,-2.75
REGION1,CYCO2,2037,0.0
REGION1,CZCO2,2037,-10.433
REGION1,DKCO2,2037,-3.801
REGION1,EECO2,2037,-0.468
REGION1,FICO2,2037,-1.696
REGION1,FRCO2,2037,-67.381
REGION1,DECO2,2037,-138.803
REGION1,GRCO2,2037,-3.386
REGION1,HUCO2,2037,-12.135
REGION1,IECO2,2037,-4.793
REGION1,ITCO2,2037,-86.432
REGION1,LVCO2,2037,-0.804
REGION1,LTCO2,2037,-2.768
REGION1,LUCO2,2037,-1.329
REGION1,MTCO2,2037,0.0
REGION1,NLCO2,2037,-40.635
REGION1,NOCO2,2037,-1.87
REGION1,PLCO2,2037,-26.222
REGION1,PTCO2,2037,-4.89
REGION1,ROCO2,2037,-12.31
REGION1,SKCO2,2037,-6.223
REGION1,SICO2,2037,-1.292
REGION1,ESCO2,2037,-38.255
REGION1,SECO2,2037,-1.313
REGION1,CHCO2,2037,-7.118
REGION1,UKCO2,2037,-99.92
REGION1,DZCO2,2037,-81.83
REGION1,AOCO2,2037,-4.656
REGION1,BJCO2,2037,0.0
REGION1,BWCO2,2037,0.0
REGION1,BFCO2,2037,0.0
REGION1,BICO2,2037,0.0
REGION1,CMCO2,2037,0.0
REGION1,CFCO2,2037,0.0
REGION1,TDCO2,2037,0.0
REGION1,CDCO2,2037,0.0
REGION1,CICO2,2037,-36.432
REGION1,DJCO2,2037,0.0
REGION1,EGCO2,2037,-52.875
REGION1,GQCO2,2037,-14.884
REGION1,ERCO2,2037,0.0
REGION1,ETCO2,2037,0.0
REGION1,GACO2,2037,-0.018
REGION1,GMCO2,2037,0.0
REGION1,GHCO2,2037,-21.269
REGION1,GNCO2,2037,0.0
REGION1,GWCO2,2037,0.0
REGION1,KECO2,2037,0.0
REGION1,LSCO2,2037,0.0
REGION1,LRCO2,2037,0.0
REGION1,LYCO2,2037,-3.207
REGION1,MWCO2,2037,0.0
REGION1,MLCO2,2037,0.0
REGION1,MRCO2,2037,0.0
REGION1,MACO2,2037,-0.059
REGION1,MZCO2,2037,-1.984
REGION1,NACO2,2037,0.0
REGION1,NECO2,2037,0.0
REGION1,NGCO2,2037,-34.323
REGION1,CGCO2,2037,0.0
REGION1,RWCO2,2037,0.0
REGION1,SNCO2,2037,0.0
REGION1,SLCO2,2037,0.0
REGION1,SOCO2,2037,0.0
REGION1,ZACO2,2037,-5.059
REGION1,SSCO2,2037,0.0
REGION1,SDCO2,2037,0.0
REGION1,SZCO2,2037,0.0
REGION1,TZCO2,2037,-6.613
REGION1,TGCO2,2037,0.0
REGION1,TNCO2,2037,-2.288
REGION1,UGCO2,2037,0.0
REGION1,ZMCO2,2037,0.0
REGION1,ZWCO2,2037,0.0
REGION1,ATCO2,2038,-12.147
REGION1,BECO2,2038,-25.999
REGION1,BGCO2,2038,-2.803
REGION1,HRCO2,2038,-2.782
REGION1,CYCO2,2038,0.0
REGION1,CZCO2,2038,-10.562
REGION1,DKCO2,2038,-3.879
REGION1,EECO2,2038,-0.477
REGION1,FICO2,2038,-1.728
REGION1,FRCO2,2038,-68.729
REGION1,DECO2,2038,-141.582
REGION1,GRCO2,2038,-3.45
REGION1,HUCO2,2038,-12.273
REGION1,IECO2,2038,-4.892
REGION1,ITCO2,2038,-88.194
REGION1,LVCO2,2038,-0.821
REGION1,LTCO2,2038,-2.802
REGION1,LUCO2,2038,-1.357
REGION1,MTCO2,2038,0.0
REGION1,NLCO2,2038,-41.397
REGION1,NOCO2,2038,-1.89
REGION1,PLCO2,2038,-26.51
REGION1,PTCO2,2038,-4.988
REGION1,ROCO2,2038,-12.464
REGION1,SKCO2,2038,-6.292
REGION1,SICO2,2038,-1.308
REGION1,ESCO2,2038,-39.023
REGION1,SECO2,2038,-1.332
REGION1,CHCO2,2038,-7.266
REGION1,UKCO2,2038,-101.968
REGION1,DZCO2,2038,-83.369
REGION1,AOCO2,2038,-5.184
REGION1,BJCO2,2038,0.0
REGION1,BWCO2,2038,0.0
REGION1,BFCO2,2038,0.0
REGION1,BICO2,2038,0.0
REGION1,CMCO2,2038,0.0
REGION1,CFCO2,2038,0.0
REGION1,TDCO2,2038,0.0
REGION1,CDCO2,2038,0.0
REGION1,CICO2,2038,-38.809
REGION1,DJCO2,2038,0.0
REGION1,EGCO2,2038,-53.854
REGION1,GQCO2,2038,-15.538
REGION1,ERCO2,2038,0.0
REGION1,ETCO2,2038,0.0
REGION1,GACO2,2038,-0.019
REGION1,GMCO2,2038,0.0
REGION1,GHCO2,2038,-22.656
REGION1,GNCO2,2038,0.0
REGION1,GWCO2,2038,0.0
REGION1,KECO2,2038,0.0
REGION1,LSCO2,2038,0.0
REGION1,LRCO2,2038,0.0
REGION1,LYCO2,2038,-3.268
REGION1,MWCO2,2038,0.0
REGION1,MLCO2,2038,0.0
REGION1,MRCO2,2038,0.0
REGION1,MACO2,2038,-0.059
REGION1,MZCO2,2038,-2.158
REGION1,NACO2,2038,0.0
REGION1,NECO2,2038,0.0
REGION1,NGCO2,2038,-36.593
REGION1,CGCO2,2038,0.0
REGION1,RWCO2,2038,0.0
REGION1,SNCO2,2038,0.0
REGION1,SLCO2,2038,0.0
REGION1,SOCO2,2038,0.0
REGION1,ZACO2,2038,-5.177
REGION1,SSCO2,2038,0.0
REGION1,SDCO2,2038,0.0
REGION1,SZCO2,2038,0.0
REGION1,TZCO2,2038,-7.191
REGION1,TGCO2,2038,0.0
REGION1,TNCO2,2038,-2.363
REGION1,UGCO2,2038,0.0
REGION1,ZMCO2,2038,0.0
REGION1,ZWCO2,2038,0.0
REGION1,ATCO2,2039,-12.379
REGION1,BECO2,2039,-26.485
REGION1,BGCO2,2039,-2.834
REGION1,HRCO2,2039,-2.813
REGION1,CYCO2,2039,0.0
REGION1,CZCO2,2039,-10.691
REGION1,DKCO2,2039,-3.958
REGION1,EECO2,2039,-0.487
REGION1,FICO2,2039,-1.761
REGION1,FRCO2,2039,-70.077
REGION1,DECO2,2039,-144.361
REGION1,GRCO2,2039,-3.515
REGION1,HUCO2,2039,-12.412
REGION1,IECO2,2039,-4.991
REGION1,ITCO2,2039,-89.956
REGION1,LVCO2,2039,-0.837
REGION1,LTCO2,2039,-2.836
REGION1,LUCO2,2039,-1.384
REGION1,MTCO2,2039,0.0
REGION1,NLCO2,2039,-42.159
REGION1,NOCO2,2039,-1.911
REGION1,PLCO2,2039,-26.799
REGION1,PTCO2,2039,-5.086
REGION1,ROCO2,2039,-12.618
REGION1,SKCO2,2039,-6.361
REGION1,SICO2,2039,-1.324
REGION1,ESCO2,2039,-39.791
REGION1,SECO2,2039,-1.351
REGION1,CHCO2,2039,-7.413
REGION1,UKCO2,2039,-104.016
REGION1,DZCO2,2039,-84.908
REGION1,AOCO2,2039,-5.712
REGION1,BJCO2,2039,0.0
REGION1,BWCO2,2039,0.0
REGION1,BFCO2,2039,0.0
REGION1,BICO2,2039,0.0
REGION1,CMCO2,2039,0.0
REGION1,CFCO2,2039,0.0
REGION1,TDCO2,2039,0.0
REGION1,CDCO2,2039,0.0
REGION1,CICO2,2039,-41.186
REGION1,DJCO2,2039,0.0
REGION1,EGCO2,2039,-54.833
REGION1,GQCO2,2039,-16.192
REGION1,ERCO2,2039,0.0
REGION1,ETCO2,2039,0.0
REGION1,GACO2,2039,-0.019
REGION1,GMCO2,2039,0.0
REGION1,GHCO2,2039,-24.044
REGION1,GNCO2,2039,0.0
REGION1,GWCO2,2039,0.0
REGION1,KECO2,2039,0.0
REGION1,LSCO2,2039,0.0
REGION1,LRCO2,2039,0.0
REGION1,LYCO2,2039,-3.33
REGION1,MWCO2,2039,0.0
REGION1,MLCO2,2039,0.0
REGION1,MRCO2,2039,0.0
REGION1,MACO2,2039,-0.059
REGION1,MZCO2,2039,-2.331
REGION1,NACO2,2039,0.0
REGION1,NECO2,2039,0.0
REGION1,NGCO2,2039,-38.863
REGION1,CGCO2,2039,0.0
REGION1,RWCO2,2039,0.0
REGION1,SNCO2,2039,0.0
REGION1,SLCO2,2039,0.0
REGION1,SOCO2,2039,0.0
REGION1,ZACO2,2039,-5.295
REGION1,SSCO2,2039,0.0
REGION1,SDCO2,2039,0.0
REGION1,SZCO2,2039,0.0
REGION1,TZCO2,2039,-7.77
REGION1,TGCO2,2039,0.0
REGION1,TNCO2,2039,-2.438
REGION1,UGCO2,2039,0.0
REGION1,ZMCO2,2039,0.0
REGION1,ZWCO2,2039,0.0
REGION1,ATCO2,2040,-12.61
REGION1,BECO2,2040,-26.971
REGION1,BGCO2,2040,-2.865
REGION1,HRCO2,2040,-2.844
REGION1,CYCO2,2040,0.0
REGION1,CZCO2,2040,-10.821
REGION1,DKCO2,2040,-4.037
REGION1,EECO2,2040,-0.497
REGION1,FICO2,2040,-1.794
REGION1,FRCO2,2040,-71.425
REGION1,DECO2,2040,-147.14
REGION1,GRCO2,2040,-3.579
REGION1,HUCO2,2040,-12.551
REGION1,IECO2,2040,-5.09
REGION1,ITCO2,2040,-91.718
REGION1,LVCO2,2040,-0.854
REGION1,LTCO2,2040,-2.87
REGION1,LUCO2,2040,-1.412
REGION1,MTCO2,2040,0.0
REGION1,NLCO2,2040,-42.92
REGION1,NOCO2,2040,-1.931
REGION1,PLCO2,2040,-27.088
REGION1,PTCO2,2040,-5.185
REGION1,ROCO2,2040,-12.771
REGION1,SKCO2,2040,-6.43
REGION1,SICO2,2040,-1.34
REGION1,ESCO2,2040,-40.559
REGION1,SECO2,2040,-1.369
REGION1,CHCO2,2040,-7.56
REGION1,UKCO2,2040,-106.063
REGION1,DZCO2,2040,-86.447
REGION1,AOCO2,2040,-6.24
REGION1,BJCO2,2040,0.0
REGION1,BWCO2,2040,0.0
REGION1,BFCO2,2040,0.0
REGION1,BICO2,2040,0.0
