REGION,STORAGE,YEAR,VALUE
REGION1,DKBATSH1,2029,0.0
REGION1,EEBATSH1,2029,0.0
REGION1,GRBATSH1,2029,0.0010096859988847644
REGION1,ESBATSH1,2029,0.0
REGION1,FIBATSH1,2029,0.0
REGION1,FRBATSH1,2029,0.0
REGION1,HRBATSH1,2029,0.00042575258728299464
REGION1,HUBATSH1,2029,0.0
REGION1,IEBATSH1,2029,0.0
REGION1,ITBATSH1,2029,0.0
REGION1,LTBATSH1,2029,0.0
REGION1,LUBATSH1,2029,0.0
REGION1,LVBATSH1,2029,0.0
REGION1,MTBATSH1,2029,0.0
REGION1,NLBATSH1,2029,0.0
REGION1,NOBATSH1,2029,0.0
REGION1,PLBATSH1,2029,0.0
REGION1,PTBATSH1,2029,0.0
REGION1,ROBATSH1,2029,0.0
REGION1,SEBATSH1,2029,0.0
REGION1,SIBATSH1,2029,0.0
REGION1,SKBATSH1,2029,0.0
REGION1,UKBATSH1,2029,0.0015322314657616619
REGION1,ATHYDSSN1,2029,0.0
REGION1,BEHYDSSN1,2029,0.0
REGION1,BGHYDSSN1,2029,0.0
REGION1,CZHYDSSN1,2029,0.0
REGION1,DEHYDSSN1,2029,0.0972
REGION1,GRHYDSSN1,2029,0.021599999999999998
REGION1,ESHYDSSN1,2029,0.0324
REGION1,FRHYDSSN1,2029,0.0
REGION1,HRHYDSSN1,2029,0.0
REGION1,IEHYDSSN1,2029,0.0
REGION1,ITHYDSSN1,2029,0.006876
REGION1,LTHYDSSN1,2029,0.0
REGION1,LUHYDSSN1,2029,0.0
REGION1,SLHYDSSN1,2029,0.0
REGION1,STHYDSSN1,2029,0.0
REGION1,ROHYDSSN1,2029,0.0
REGION1,SEHYDSSN1,2029,0.0
REGION1,SIHYDSSN1,2029,0.0
REGION1,SKHYDSSN1,2029,0.0
REGION1,CHHYDSSN1,2029,0.0
REGION1,UKHYDSSN1,2029,0.0
REGION1,MAHYDSSH1,2029,0.0133632
REGION1,ZAHYDSSH1,2029,0.0786816
REGION1,ATHYDSSH1,2030,0.172786176
REGION1,BEHYDSSH1,2030,0.03757824
REGION1,BGHYDSSH1,2030,0.0369216
REGION1,CZHYDSSH1,2030,0.033043968
REGION1,DEHYDSSH1,2030,0.192259008
REGION1,GRHYDSSH1,2030,0.0201312
REGION1,ESHYDSSH1,2030,0.1810240836923076
REGION1,FRHYDSSH1,2030,0.1704355199999997
REGION1,HRHYDSSH1,2030,0.00846144
REGION1,IEHYDSSH1,2030,0.0084096
REGION1,ITHYDSSH1,2030,0.2184566399999997
REGION1,LTHYDSSH1,2030,0.02592
REGION1,LUHYDSSH1,2030,0.034776
REGION1,SLHYDSSH1,2030,0.051332256
REGION1,STHYDSSH1,2030,0.07291008
REGION1,ROHYDSSH1,2030,0.0057168
REGION1,SEHYDSSH1,2030,0.0026496
REGION1,SIHYDSSH1,2030,0.0051264
REGION1,SKHYDSSH1,2030,0.0264096
REGION1,CHHYDSSH1,2030,0.01318026519150437
REGION1,UKHYDSSH1,2030,0.0700179467680607
REGION1,ATBATSH1,2030,3.5402337866547413e-05
REGION1,BEBATSH1,2030,4.9862447699362566e-05
REGION1,BGBATSH1,2030,0.0
REGION1,CHBATSH1,2030,0.0
REGION1,CYBATSH1,2030,0.0
REGION1,CZBATSH1,2030,0.0
REGION1,DEBATSH1,2030,0.0
REGION1,DKBATSH1,2030,0.0
REGION1,EEBATSH1,2030,0.0
REGION1,GRBATSH1,2030,0.0009692985589293738
REGION1,ESBATSH1,2030,0.0
REGION1,FIBATSH1,2030,0.0
REGION1,FRBATSH1,2030,0.0
REGION1,HRBATSH1,2030,0.00040872248379167483
REGION1,HUBATSH1,2030,0.0
REGION1,IEBATSH1,2030,0.0
REGION1,ITBATSH1,2030,0.0
REGION1,LTBATSH1,2030,0.0
REGION1,LUBATSH1,2030,0.0
REGION1,LVBATSH1,2030,0.0
REGION1,MTBATSH1,2030,0.0
REGION1,NLBATSH1,2030,0.0
REGION1,NOBATSH1,2030,0.0
REGION1,PLBATSH1,2030,0.0
REGION1,PTBATSH1,2030,0.0
REGION1,ROBATSH1,2030,0.0
REGION1,SEBATSH1,2030,0.0
REGION1,SIBATSH1,2030,0.0
REGION1,SKBATSH1,2030,0.0
REGION1,UKBATSH1,2030,0.0014709422071311953
REGION1,ATHYDSSN1,2030,0.0
REGION1,BEHYDSSN1,2030,0.0
REGION1,BGHYDSSN1,2030,0.36
REGION1,CZHYDSSN1,2030,0.0
REGION1,DEHYDSSN1,2030,0.1224
REGION1,GRHYDSSN1,2030,0.021599999999999998
REGION1,ESHYDSSN1,2030,0.3312
REGION1,FRHYDSSN1,2030,0.0
REGION1,HRHYDSSN1,2030,0.0
REGION1,IEHYDSSN1,2030,0.0072
REGION1,ITHYDSSN1,2030,0.016884
REGION1,LTHYDSSN1,2030,0.0
REGION1,LUHYDSSN1,2030,0.0
REGION1,SLHYDSSN1,2030,0.0
REGION1,STHYDSSN1,2030,0.0
REGION1,ROHYDSSN1,2030,0.0
REGION1,SEHYDSSN1,2030,0.0
REGION1,SIHYDSSN1,2030,0.018
REGION1,SKHYDSSN1,2030,0.0144
REGION1,CHHYDSSN1,2030,0.0
REGION1,UKHYDSSN1,2030,0.0
REGION1,MAHYDSSH1,2030,0.0133632
REGION1,ZAHYDSSH1,2030,0.0786816
REGION1,ATHYDSSH1,2031,0.172786176
REGION1,BEHYDSSH1,2031,0.03757824
REGION1,BGHYDSSH1,2031,0.0369216
REGION1,CZHYDSSH1,2031,0.033043968
REGION1,DEHYDSSH1,2031,0.192259008
REGION1,GRHYDSSH1,2031,0.0201312
REGION1,ESHYDSSH1,2031,0.1810187667692306
REGION1,FRHYDSSH1,2031,0.1704355199999997
REGION1,HRHYDSSH1,2031,0.00846144
REGION1,IEHYDSSH1,2031,0.0084096
REGION1,ITHYDSSH1,2031,0.2184566399999997
REGION1,LTHYDSSH1,2031,0.02592
REGION1,LUHYDSSH1,2031,0.034776
REGION1,SLHYDSSH1,2031,0.051332256
REGION1,STHYDSSH1,2031,0.07291008
REGION1,ROHYDSSH1,2031,0.0057168
REGION1,SEHYDSSH1,2031,0.0026496
REGION1,SIHYDSSH1,2031,0.0051264
REGION1,SKHYDSSH1,2031,0.0264096
REGION1,CHHYDSSH1,2031,0.01284633910167152
REGION1,UKHYDSSH1,2031,0.06947771863117853
REGION1,ATBATSH1,2031,3.398624435188552e-05
REGION1,BEBATSH1,2031,4.786794979138806e-05
REGION1,BGBATSH1,2031,0.0
REGION1,CHBATSH1,2031,0.0
REGION1,CYBATSH1,2031,0.0
REGION1,CZBATSH1,2031,0.0
REGION1,DEBATSH1,2031,0.0
REGION1,DKBATSH1,2031,0.0
REGION1,EEBATSH1,2031,0.0
REGION1,GRBATSH1,2031,0.0009305266165721988
REGION1,ESBATSH1,2031,0.0
REGION1,FIBATSH1,2031,0.0
REGION1,FRBATSH1,2031,0.0
REGION1,HRBATSH1,2031,0.00039237358444000784
REGION1,HUBATSH1,2031,0.0
REGION1,IEBATSH1,2031,0.0
REGION1,ITBATSH1,2031,0.0
REGION1,LTBATSH1,2031,0.0
REGION1,LUBATSH1,2031,0.0
REGION1,LVBATSH1,2031,0.0
REGION1,MTBATSH1,2031,0.0
REGION1,NLBATSH1,2031,0.0
REGION1,NOBATSH1,2031,0.0
REGION1,PLBATSH1,2031,0.0
REGION1,PTBATSH1,2031,0.0
REGION1,ROBATSH1,2031,0.0
REGION1,SEBATSH1,2031,0.0
REGION1,SIBATSH1,2031,0.0
REGION1,SKBATSH1,2031,0.0
REGION1,UKBATSH1,2031,0.0014121045188459475
REGION1,ATHYDSSN1,2031,0.0
REGION1,BEHYDSSN1,2031,0.0
REGION1,BGHYDSSN1,2031,0.36
REGION1,CZHYDSSN1,2031,0.0
REGION1,DEHYDSSN1,2031,0.1224
REGION1,GRHYDSSN1,2031,0.0576
REGION1,ESHYDSSN1,2031,0.3312
REGION1,FRHYDSSN1,2031,0.0
REGION1,HRHYDSSN1,2031,0.0
REGION1,IEHYDSSN1,2031,0.0072
REGION1,ITHYDSSN1,2031,0.027828
REGION1,LTHYDSSN1,2031,0.0
REGION1,LUHYDSSN1,2031,0.0
REGION1,SLHYDSSN1,2031,0.0
REGION1,STHYDSSN1,2031,0.0
REGION1,ROHYDSSN1,2031,0.0
REGION1,SEHYDSSN1,2031,0.0
REGION1,SIHYDSSN1,2031,0.018
REGION1,SKHYDSSN1,2031,0.0144
REGION1,CHHYDSSN1,2031,0.0
REGION1,UKHYDSSN1,2031,0.0
REGION1,MAHYDSSH1,2031,0.0133632
REGION1,ZAHYDSSH1,2031,0.0786816
REGION1,ATHYDSSH1,2032,0.172786176
REGION1,BEHYDSSH1,2032,0.03757824
REGION1,BGHYDSSH1,2032,0.0369216
REGION1,CZHYDSSH1,2032,0.033043968
REGION1,DEHYDSSH1,2032,0.192259008
REGION1,GRHYDSSH1,2032,0.0201312
REGION1,ESHYDSSH1,2032,0.1810134498461538
REGION1,FRHYDSSH1,2032,0.1704355199999997
REGION1,HRHYDSSH1,2032,0.00846144
REGION1,IEHYDSSH1,2032,0.0084096
REGION1,ITHYDSSH1,2032,0.2184566399999997
REGION1,LTHYDSSH1,2032,0.02592
REGION1,LUHYDSSH1,2032,0.034776
REGION1,SLHYDSSH1,2032,0.051332256
REGION1,STHYDSSH1,2032,0.07291008
REGION1,ROHYDSSH1,2032,0.0057168
REGION1,SEHYDSSH1,2032,0.0026496
REGION1,SIHYDSSH1,2032,0.0051264
REGION1,SKHYDSSH1,2032,0.0264096
REGION1,CHHYDSSH1,2032,0.01251241301183867
REGION1,UKHYDSSH1,2032,0.06893749049429634
REGION1,ATBATSH1,2032,3.262679457781009e-05
REGION1,BEBATSH1,2032,4.595323179973254e-05
REGION1,BGBATSH1,2032,0.0
REGION1,CHBATSH1,2032,0.0
REGION1,CYBATSH1,2032,0.0
REGION1,CZBATSH1,2032,0.0
REGION1,DEBATSH1,2032,0.0
REGION1,DKBATSH1,2032,0.0
REGION1,EEBATSH1,2032,0.0
REGION1,GRBATSH1,2032,0.0008933055519093108
REGION1,ESBATSH1,2032,0.0
REGION1,FIBATSH1,2032,0.0
REGION1,FRBATSH1,2032,0.0
REGION1,HRBATSH1,2032,0.0003766786410624075
REGION1,HUBATSH1,2032,0.0
REGION1,IEBATSH1,2032,0.0
REGION1,ITBATSH1,2032,0.0
REGION1,LTBATSH1,2032,0.0
REGION1,LUBATSH1,2032,0.0
REGION1,LVBATSH1,2032,0.0
REGION1,MTBATSH1,2032,0.0
REGION1,NLBATSH1,2032,0.0
REGION1,NOBATSH1,2032,0.0
REGION1,PLBATSH1,2032,0.0
REGION1,PTBATSH1,2032,0.0
REGION1,ROBATSH1,2032,0.0
REGION1,SEBATSH1,2032,0.0
REGION1,SIBATSH1,2032,0.0
REGION1,SKBATSH1,2032,0.0
REGION1,UKBATSH1,2032,0.0013556203380921095
REGION1,ATHYDSSN1,2032,0.0
REGION1,BEHYDSSN1,2032,0.0
REGION1,BGHYDSSN1,2032,0.4104
REGION1,CZHYDSSN1,2032,0.0
REGION1,DEHYDSSN1,2032,0.1224
REGION1,GRHYDSSN1,2032,0.0576
REGION1,ESHYDSSN1,2032,0.3312
REGION1,FRHYDSSN1,2032,0.0
REGION1,HRHYDSSN1,2032,0.0
REGION1,IEHYDSSN1,2032,0.0072
REGION1,ITHYDSSN1,2032,0.033875999999999996
REGION1,LTHYDSSN1,2032,0.0
REGION1,LUHYDSSN1,2032,0.0
REGION1,SLHYDSSN1,2032,0.0
REGION1,STHYDSSN1,2032,0.0
REGION1,ROHYDSSN1,2032,0.0
REGION1,SEHYDSSN1,2032,0.0
REGION1,SIHYDSSN1,2032,0.018
REGION1,SKHYDSSN1,2032,0.0144
REGION1,CHHYDSSN1,2032,0.0
REGION1,UKHYDSSN1,2032,0.0
REGION1,MAHYDSSH1,2032,0.0133632
REGION1,ZAHYDSSH1,2032,0.0786816
REGION1,ATHYDSSH1,2033,0.172786176
REGION1,BEHYDSSH1,2033,0.03757824
REGION1,BGHYDSSH1,2033,0.0369216
REGION1,CZHYDSSH1,2033,0.033043968
REGION1,DEHYDSSH1,2033,0.192259008
REGION1,GRHYDSSH1,2033,0.0201312
REGION1,ESHYDSSH1,2033,0.1810081329230767
REGION1,FRHYDSSH1,2033,0.1704355199999997
REGION1,HRHYDSSH1,2033,0.00846144
REGION1,IEHYDSSH1,2033,0.0084096
REGION1,ITHYDSSH1,2033,0.2184566399999997
REGION1,LTHYDSSH1,2033,0.02592
REGION1,LUHYDSSH1,2033,0.034776
REGION1,SLHYDSSH1,2033,0.051332256
REGION1,STHYDSSH1,2033,0.07291008
REGION1,ROHYDSSH1,2033,0.0057168
REGION1,SEHYDSSH1,2033,0.0026496
REGION1,SIHYDSSH1,2033,0.0051264
REGION1,SKHYDSSH1,2033,0.0264096
REGION1,CHHYDSSH1,2033,0.01217848692200581
REGION1,UKHYDSSH1,2033,0.06839726235741417
REGION1,ATBATSH1,2033,3.132172279469769e-05
REGION1,BEBATSH1,2033,4.411510252774323e-05
REGION1,BGBATSH1,2033,0.0
REGION1,CHBATSH1,2033,0.0
REGION1,CYBATSH1,2033,0.0
REGION1,CZBATSH1,2033,0.0
REGION1,DEBATSH1,2033,0.0
REGION1,DKBATSH1,2033,0.0
REGION1,EEBATSH1,2033,0.0
REGION1,GRBATSH1,2033,0.0008575733298329383
REGION1,ESBATSH1,2033,0.0
REGION1,FIBATSH1,2033,0.0
REGION1,FRBATSH1,2033,0.0
REGION1,HRBATSH1,2033,0.00036161149541991117
REGION1,HUBATSH1,2033,0.0
REGION1,IEBATSH1,2033,0.0
REGION1,ITBATSH1,2033,0.0
REGION1,LTBATSH1,2033,0.0
REGION1,LUBATSH1,2033,0.0
REGION1,LVBATSH1,2033,0.0
REGION1,MTBATSH1,2033,0.0
REGION1,NLBATSH1,2033,0.0
REGION1,NOBATSH1,2033,0.0
REGION1,PLBATSH1,2033,0.0
REGION1,PTBATSH1,2033,0.0
REGION1,ROBATSH1,2033,0.0
REGION1,SEBATSH1,2033,0.0
REGION1,SIBATSH1,2033,0.0
REGION1,SKBATSH1,2033,0.0
REGION1,UKBATSH1,2033,0.001301395524568425
REGION1,ATHYDSSN1,2033,0.0
REGION1,BEHYDSSN1,2033,0.0
REGION1,BGHYDSSN1,2033,0.4104
REGION1,CZHYDSSN1,2033,0.0
REGION1,DEHYDSSN1,2033,0.1224
REGION1,GRHYDSSN1,2033,0.0576
REGION1,ESHYDSSN1,2033,0.5256
REGION1,FRHYDSSN1,2033,0.0
REGION1,HRHYDSSN1,2033,0.0
REGION1,IEHYDSSN1,2033,0.0072
REGION1,ITHYDSSN1,2033,0.033875999999999996
REGION1,LTHYDSSN1,2033,0.0
REGION1,LUHYDSSN1,2033,0.0
REGION1,SLHYDSSN1,2033,0.0
REGION1,STHYDSSN1,2033,0.0
REGION1,ROHYDSSN1,2033,0.0
REGION1,SEHYDSSN1,2033,0.0
REGION1,SIHYDSSN1,2033,0.018
REGION1,SKHYDSSN1,2033,0.0144
REGION1,CHHYDSSN1,2033,0.0
REGION1,UKHYDSSN1,2033,0.0
REGION1,MAHYDSSH1,2033,0.0133632
REGION1,ZAHYDSSH1,2033,0.0786816
REGION1,ATHYDSSH1,2034,0.172786176
REGION1,BEHYDSSH1,2034,0.03757824
REGION1,BGHYDSSH1,2034,0.0369216
REGION1,CZHYDSSH1,2034,0.033043968
REGION1,DEHYDSSH1,2034,0.192259008
REGION1,GRHYDSSH1,2034,0.0201312
REGION1,ESHYDSSH1,2034,0.1810028159999997
REGION1,FRHYDSSH1,2034,0.1704355199999997
REGION1,HRHYDSSH1,2034,0.00846144
REGION1,IEHYDSSH1,2034,0.0084096
REGION1,ITHYDSSH1,2034,0.2184566399999997
REGION1,LTHYDSSH1,2034,0.02592
REGION1,LUHYDSSH1,2034,0.034776
REGION1,SLHYDSSH1,2034,0.051332256
REGION1,STHYDSSH1,2034,0.07291008
REGION1,ROHYDSSH1,2034,0.0057168
REGION1,SEHYDSSH1,2034,0.0026496
REGION1,SIHYDSSH1,2034,0.0051264
REGION1,SKHYDSSH1,2034,0.0264096
REGION1,CHHYDSSH1,2034,0.01184456083217296
REGION1,UKHYDSSH1,2034,0.06785703422053228
REGION1,ATBATSH1,2034,3.006885388290978e-05
REGION1,BEBATSH1,2034,4.23504984266335e-05
REGION1,BGBATSH1,2034,0.0
REGION1,CHBATSH1,2034,0.0
REGION1,CYBATSH1,2034,0.0
REGION1,CZBATSH1,2034,0.0
REGION1,DEBATSH1,2034,0.0
REGION1,DKBATSH1,2034,0.0
REGION1,EEBATSH1,2034,0.0
REGION1,GRBATSH1,2034,0.0008232703966396207
REGION1,ESBATSH1,2034,0.0
REGION1,FIBATSH1,2034,0.0
REGION1,FRBATSH1,2034,0.0
REGION1,HRBATSH1,2034,0.0003471470356031147
REGION1,HUBATSH1,2034,0.0
REGION1,IEBATSH1,2034,0.0
REGION1,ITBATSH1,2034,0.0
REGION1,LTBATSH1,2034,0.0
REGION1,LUBATSH1,2034,0.0
REGION1,LVBATSH1,2034,0.0
REGION1,MTBATSH1,2034,0.0
REGION1,NLBATSH1,2034,0.0
REGION1,NOBATSH1,2034,0.0
REGION1,PLBATSH1,2034,0.0
REGION1,PTBATSH1,2034,0.0
REGION1,ROBATSH1,2034,0.0
REGION1,SEBATSH1,2034,0.0
REGION1,SIBATSH1,2034,0.0
REGION1,SKBATSH1,2034,0.0
REGION1,UKBATSH1,2034,0.0012493397035856881
REGION1,ATHYDSSN1,2034,0.0
REGION1,BEHYDSSN1,2034,0.0
REGION1,BGHYDSSN1,2034,0.4104
REGION1,CZHYDSSN1,2034,0.0
REGION1,DEHYDSSN1,2034,0.13319999999999999
REGION1,GRHYDSSN1,2034,0.0576
REGION1,ESHYDSSN1,2034,0.5256
REGION1,FRHYDSSN1,2034,0.0
REGION1,HRHYDSSN1,2034,0.0
REGION1,IEHYDSSN1,2034,0.0072
REGION1,ITHYDSSN1,2034,0.033875999999999996
REGION1,LTHYDSSN1,2034,0.0
REGION1,LUHYDSSN1,2034,0.0
REGION1,SLHYDSSN1,2034,0.0
REGION1,STHYDSSN1,2034,0.0
REGION1,ROHYDSSN1,2034,0.0
REGION1,SEHYDSSN1,2034,0.0
REGION1,SIHYDSSN1,2034,0.018
REGION1,SKHYDSSN1,2034,0.0144
REGION1,CHHYDSSN1,2034,0.0
REGION1,UKHYDSSN1,2034,0.0
REGION1,MAHYDSSH1,2034,0.0133632
REGION1,ZAHYDSSH1,2034,0.0786816
REGION1,ATHYDSSH1,2035,0.172786176
REGION1,BEHYDSSH1,2035,0.03757824
REGION1,BGHYDSSH1,2035,0.0369216
REGION1,CZHYDSSH1,2035,0.033043968
REGION1,DEHYDSSH1,2035,0.192259008
REGION1,GRHYDSSH1,2035,0.0201312
REGION1,ESHYDSSH1,2035,0.1809974990769229
REGION1,FRHYDSSH1,2035,0.1704355199999997
REGION1,HRHYDSSH1,2035,0.00846144
REGION1,IEHYDSSH1,2035,0.0084096
REGION1,ITHYDSSH1,2035,0.2184566399999997
REGION1,LTHYDSSH1,2035,0.02592
REGION1,LUHYDSSH1,2035,0.034776
REGION1,SLHYDSSH1,2035,0.051332256
REGION1,STHYDSSH1,2035,0.07291008
REGION1,ROHYDSSH1,2035,0.0057168
REGION1,SEHYDSSH1,2035,0.0026496
REGION1,SIHYDSSH1,2035,0.0051264
REGION1,SKHYDSSH1,2035,0.0264096
REGION1,CHHYDSSH1,2035,0.01151063474234014
REGION1,UKHYDSSH1,2035,0.06731680608365012
REGION1,ATBATSH1,2035,2.886609972759339e-05
REGION1,BEBATSH1,2035,4.065647848956816e-05
REGION1,BGBATSH1,2035,0.0
REGION1,CHBATSH1,2035,0.0
REGION1,CYBATSH1,2035,0.0
REGION1,CZBATSH1,2035,0.0
REGION1,DEBATSH1,2035,0.0
REGION1,DKBATSH1,2035,0.0
REGION1,EEBATSH1,2035,0.0
REGION1,GRBATSH1,2035,0.0007903395807740359
REGION1,ESBATSH1,2035,0.0
REGION1,FIBATSH1,2035,0.0
REGION1,FRBATSH1,2035,0.0
REGION1,HRBATSH1,2035,0.0003332611541789901
REGION1,HUBATSH1,2035,0.0
REGION1,IEBATSH1,2035,0.0
REGION1,ITBATSH1,2035,0.0
REGION1,LTBATSH1,2035,0.0
REGION1,LUBATSH1,2035,0.0
REGION1,LVBATSH1,2035,0.0
REGION1,MTBATSH1,2035,0.0
REGION1,NLBATSH1,2035,0.0
REGION1,NOBATSH1,2035,0.0
REGION1,PLBATSH1,2035,0.0
REGION1,PTBATSH1,2035,0.0
REGION1,ROBATSH1,2035,0.0
REGION1,SEBATSH1,2035,0.0
REGION1,SIBATSH1,2035,0.0
REGION1,SKBATSH1,2035,0.0
REGION1,UKBATSH1,2035,0.0011993661154422605
REGION1,ATHYDSSN1,2035,0.2304
REGION1,BEHYDSSN1,2035,0.0
REGION1,BGHYDSSN1,2035,0.4104
REGION1,CZHYDSSN1,2035,0.0
REGION1,DEHYDSSN1,2035,0.13319999999999999
REGION1,GRHYDSSN1,2035,0.0576
REGION1,ESHYDSSN1,2035,0.5256
REGION1,FRHYDSSN1,2035,0.0
REGION1,HRHYDSSN1,2035,0.0
REGION1,IEHYDSSN1,2035,0.0072
REGION1,ITHYDSSN1,2035,0.033875999999999996
REGION1,LTHYDSSN1,2035,0.0
REGION1,LUHYDSSN1,2035,0.0
REGION1,SLHYDSSN1,2035,0.0
REGION1,STHYDSSN1,2035,0.0
REGION1,ROHYDSSN1,2035,0.0
REGION1,SEHYDSSN1,2035,0.0
REGION1,SIHYDSSN1,2035,0.018
REGION1,SKHYDSSN1,2035,0.0144
REGION1,CHHYDSSN1,2035,0.0
REGION1,UKHYDSSN1,2035,0.0
REGION1,MAHYDSSH1,2035,0.0133632
REGION1,ZAHYDSSH1,2035,0.0786816
REGION1,ATHYDSSH1,2036,0.172786176
REGION1,BEHYDSSH1,2036,0.03757824
REGION1,BGHYDSSH1,2036,0.0369216
REGION1,CZHYDSSH1,2036,0.033043968
REGION1,DEHYDSSH1,2036,0.192259008
REGION1,GRHYDSSH1,2036,0.0201312
REGION1,ESHYDSSH1,2036,0.1809921821538459
REGION1,FRHYDSSH1,2036,0.1704355199999997
REGION1,HRHYDSSH1,2036,0.00846144
REGION1,IEHYDSSH1,2036,0.0084096
REGION1,ITHYDSSH1,2036,0.2184566399999997
REGION1,LTHYDSSH1,2036,0.02592
REGION1,LUHYDSSH1,2036,0.034776
REGION1,SLHYDSSH1,2036,0.051332256
REGION1,STHYDSSH1,2036,0.07291008
REGION1,ROHYDSSH1,2036,0.0057168
REGION1,SEHYDSSH1,2036,0.0026496
REGION1,SIHYDSSH1,2036,0.0051264
REGION1,SKHYDSSH1,2036,0.0264096
REGION1,CHHYDSSH1,2036,0.01117670865250729
REGION1,UKHYDSSH1,2036,0.06677657794676793
REGION1,ATBATSH1,2036,2.7711455738489654e-05
REGION1,BEBATSH1,2036,3.903021934998544e-05
REGION1,BGBATSH1,2036,0.0
REGION1,CHBATSH1,2036,0.0
REGION1,CYBATSH1,2036,0.0
REGION1,CZBATSH1,2036,0.0
REGION1,DEBATSH1,2036,0.0
REGION1,DKBATSH1,2036,0.0
REGION1,EEBATSH1,2036,0.0
REGION1,GRBATSH1,2036,0.0007587259975430744
REGION1,ESBATSH1,2036,0.0
REGION1,FIBATSH1,2036,0.0
REGION1,FRBATSH1,2036,0.0
REGION1,HRBATSH1,2036,0.0003199307080118305
REGION1,HUBATSH1,2036,0.0
REGION1,IEBATSH1,2036,0.0
REGION1,ITBATSH1,2036,0.0
REGION1,LTBATSH1,2036,0.0
REGION1,LUBATSH1,2036,0.0
REGION1,LVBATSH1,2036,0.0
REGION1,MTBATSH1,2036,0.0
REGION1,NLBATSH1,2036,0.0
REGION1,NOBATSH1,2036,0.0
REGION1,PLBATSH1,2036,0.0
REGION1,PTBATSH1,2036,0.0
REGION1,ROBATSH1,2036,0.0
REGION1,SEBATSH1,2036,0.0
REGION1,SIBATSH1,2036,0.0
REGION1,SKBATSH1,2036,0.0
REGION1,UKBATSH1,2036,0.00115139147082457
REGION1,ATHYDSSN1,2036,0.2304
REGION1,BEHYDSSN1,2036,0.0
REGION1,BGHYDSSN1,2036,0.4104
REGION1,CZHYDSSN1,2036,0.0
REGION1,DEHYDSSN1,2036,0.13319999999999999
REGION1,GRHYDSSN1,2036,0.0576
REGION1,ESHYDSSN1,2036,0.5256
REGION1,FRHYDSSN1,2036,0.0
REGION1,HRHYDSSN1,2036,0.0
REGION1,IEHYDSSN1,2036,0.0072
REGION1,ITHYDSSN1,2036,0.033875999999999996
REGION1,LTHYDSSN1,2036,0.0
REGION1,LUHYDSSN1,2036,0.0
REGION1,SLHYDSSN1,2036,0.0
REGION1,STHYDSSN1,2036,0.0
REGION1,ROHYDSSN1,2036,0.0
REGION1,SEHYDSSN1,2036,0.0
REGION1,SIHYDSSN1,2036,0.018
REGION1,SKHYDSSN1,2036,0.0144
REGION1,CHHYDSSN1,2036,0.0
REGION1,UKHYDSSN1,2036,0.0
REGION1,MAHYDSSH1,2036,0.0133632
REGION1,ZAHYDSSH1,2036,0.0786816
REGION1,ATHYDSSH1,2037,0.172786176
REGION1,BEHYDSSH1,2037,0.03757824
REGION1,BGHYDSSH1,2037,0.0369216
REGION1,CZHYDSSH1,2037,0.033043968
REGION1,DEHYDSSH1,2037,0.192259008
REGION1,GRHYDSSH1,2037,0.0201312
REGION1,ESHYDSSH1,2037,0.1809868652307691
REGION1,FRHYDSSH1,2037,0.1704355199999997
REGION1,HRHYDSSH1,2037,0.00846144
REGION1,IEHYDSSH1,2037,0.0084096
REGION1,ITHYDSSH1,2037,0.2184566399999997
REGION1,LTHYDSSH1,2037,0.02592
REGION1,LUHYDSSH1,2037,0.034776
REGION1,SLHYDSSH1,2037,0.051332256
REGION1,STHYDSSH1,2037,0.07291008
REGION1,ROHYDSSH1,2037,0.0057168
REGION1,SEHYDSSH1,2037,0.0026496
REGION1,SIHYDSSH1,2037,0.0051264
REGION1,SKHYDSSH1,2037,0.0264096
REGION1,CHHYDSSH1,2037,0.01084278256267444
REGION1,UKHYDSSH1,2037,0.06623634980988576
REGION1,ATBATSH1,2037,2.6602997508950068e-05
REGION1,BEBATSH1,2037,3.746901057598602e-05
REGION1,BGBATSH1,2037,0.0
REGION1,CHBATSH1,2037,0.0
REGION1,CYBATSH1,2037,0.0
REGION1,CZBATSH1,2037,0.0
REGION1,DEBATSH1,2037,0.0
REGION1,DKBATSH1,2037,0.0
REGION1,EEBATSH1,2037,0.0
REGION1,GRBATSH1,2037,0.0007283769576413514
REGION1,ESBATSH1,2037,0.0
REGION1,FIBATSH1,2037,0.0
REGION1,FRBATSH1,2037,0.0
REGION1,HRBATSH1,2037,0.00030713347969135723
REGION1,HUBATSH1,2037,0.0
REGION1,IEBATSH1,2037,0.0
REGION1,ITBATSH1,2037,0.0
REGION1,LTBATSH1,2037,0.0
REGION1,LUBATSH1,2037,0.0
REGION1,LVBATSH1,2037,0.0
REGION1,MTBATSH1,2037,0.0
REGION1,NLBATSH1,2037,0.0
REGION1,NOBATSH1,2037,0.0
REGION1,PLBATSH1,2037,0.0
REGION1,PTBATSH1,2037,0.0
REGION1,ROBATSH1,2037,0.0
REGION1,SEBATSH1,2037,0.0
REGION1,SIBATSH1,2037,0.0
REGION1,SKBATSH1,2037,0.0
REGION1,UKBATSH1,2037,0.001105335811991587
REGION1,ATHYDSSN1,2037,0.2304
REGION1,BEHYDSSN1,2037,0.0
REGION1,BGHYDSSN1,2037,0.4104
REGION1,CZHYDSSN1,2037,0.0
REGION1,DEHYDSSN1,2037,0.13319999999999999
REGION1,GRHYDSSN1,2037,0.0576
