REGION,STORAGE,YEAR,VALUE
REGION1,CGBATSN1,2053,694987.6355999999
REGION1,RWBATSN1,2053,694987.6355999999
REGION1,SNBATSN1,2053,694987.6355999999
REGION1,SLBATSN1,2053,694987.6355999999
REGION1,SOBATSN1,2053,694987.6355999999
REGION1,ZABATSN1,2053,694987.6355999999
REGION1,SSBATSN1,2053,694987.6355999999
REGION1,SDBATSN1,2053,694987.6355999999
REGION1,TZBATSN1,2053,694987.6355999999
REGION1,TGBATSN1,2053,694987.6355999999
REGION1,TNBATSN1,2053,694987.6355999999
REGION1,UGBATSN1,2053,694987.6355999999
REGION1,ZMBATSN1,2053,694987.6355999999
REGION1,ZWBATSN1,2053,694987.6355999999
REGION1,MAHYDSSH1,2053,19662.71618507951
REGION1,ZAHYDSSH1,2053,19662.71618507951
REGION1,MAHYDSSN1,2053,19662.71618507951
REGION1,ZAHYDSSN1,2053,19662.71618507951
REGION1,ATHYDSSH1,2054,19662.71618507951
REGION1,BEHYDSSH1,2054,19662.71618507951
REGION1,BGHYDSSH1,2054,19662.71618507951
REGION1,CZHYDSSH1,2054,19662.71618507951
REGION1,DEHYDSSH1,2054,19662.71618507951
REGION1,GRHYDSSH1,2054,19662.71618507951
REGION1,ESHYDSSH1,2054,19662.71618507951
REGION1,FRHYDSSH1,2054,19662.71618507951
REGION1,HRHYDSSH1,2054,19662.71618507951
REGION1,IEHYDSSH1,2054,19662.71618507951
REGION1,ITHYDSSH1,2054,19662.71618507951
REGION1,LTHYDSSH1,2054,19662.71618507951
REGION1,LUHYDSSH1,2054,19662.71618507951
REGION1,SLHYDSSH1,2054,19662.71618507951
REGION1,STHYDSSH1,2054,19662.71618507951
REGION1,ROHYDSSH1,2054,19662.71618507951
REGION1,SEHYDSSH1,2054,19662.71618507951
REGION1,SIHYDSSH1,2054,19662.71618507951
REGION1,SKHYDSSH1,2054,19662.71618507951
REGION1,CHHYDSSH1,2054,19662.71618507951
REGION1,UKHYDSSH1,2054,19662.71618507951
REGION1,ATHYDSSN1,2054,19662.71618507951
REGION1,BEHYDSSN1,2054,19662.71618507951
REGION1,BGHYDSSN1,2054,19662.71618507951
REGION1,CZHYDSSN1,2054,19662.71618507951
REGION1,DEHYDSSN1,2054,19662.71618507951
REGION1,GRHYDSSN1,2054,19662.71618507951
REGION1,ESHYDSSN1,2054,19662.71618507951
REGION1,FRHYDSSN1,2054,19662.71618507951
REGION1,HRHYDSSN1,2054,19662.71618507951
REGION1,IEHYDSSN1,2054,19662.71618507951
REGION1,ITHYDSSN1,2054,19662.71618507951
REGION1,LTHYDSSN1,2054,19662.71618507951
REGION1,LUHYDSSN1,2054,19662.71618507951
REGION1,SLHYDSSN1,2054,19662.71618507951
REGION1,STHYDSSN1,2054,19662.71618507951
REGION1,ROHYDSSN1,2054,19662.71618507951
REGION1,SEHYDSSN1,2054,19662.71618507951
REGION1,SIHYDSSN1,2054,19662.71618507951
REGION1,SKHYDSSN1,2054,19662.71618507951
REGION1,CHHYDSSN1,2054,19662.71618507951
REGION1,UKHYDSSN1,2054,19662.71618507951
REGION1,ATBATSH1,2054,694987.6355999999
REGION1,BEBATSH1,2054,694987.6355999999
REGION1,BGBATSH1,2054,694987.6355999999
REGION1,CHBATSH1,2054,694987.6355999999
REGION1,CYBATSH1,2054,694987.6355999999
REGION1,CZBATSH1,2054,694987.6355999999
REGION1,DEBATSH1,2054,694987.6355999999
REGION1,DKBATSH1,2054,694987.6355999999
REGION1,EEBATSH1,2054,694987.6355999999
REGION1,GRBATSH1,2054,694987.6355999999
REGION1,ESBATSH1,2054,694987.6355999999
REGION1,FIBATSH1,2054,694987.6355999999
REGION1,FRBATSH1,2054,694987.6355999999
REGION1,HRBATSH1,2054,694987.6355999999
REGION1,HUBATSH1,2054,694987.6355999999
REGION1,IEBATSH1,2054,694987.6355999999
REGION1,ITBATSH1,2054,694987.6355999999
REGION1,LTBATSH1,2054,694987.6355999999
REGION1,LUBATSH1,2054,694987.6355999999
REGION1,LVBATSH1,2054,694987.6355999999
REGION1,MTBATSH1,2054,694987.6355999999
REGION1,NLBATSH1,2054,694987.6355999999
REGION1,NOBATSH1,2054,694987.6355999999
REGION1,PLBATSH1,2054,694987.6355999999
REGION1,PTBATSH1,2054,694987.6355999999
REGION1,ROBATSH1,2054,694987.6355999999
REGION1,SEBATSH1,2054,694987.6355999999
REGION1,SIBATSH1,2054,694987.6355999999
REGION1,SKBATSH1,2054,694987.6355999999
REGION1,UKBATSH1,2054,694987.6355999999
REGION1,DZBATSN1,2054,694987.6355999999
REGION1,AOBATSN1,2054,694987.6355999999
REGION1,BJBATSN1,2054,694987.6355999999
REGION1,BWBATSN1,2054,694987.6355999999
REGION1,BFBATSN1,2054,694987.6355999999
REGION1,BIBATSN1,2054,694987.6355999999
REGION1,CMBATSN1,2054,694987.6355999999
REGION1,CFBATSN1,2054,694987.6355999999
REGION1,TDBATSN1,2054,694987.6355999999
REGION1,CIBATSN1,2054,694987.6355999999
REGION1,DJBATSN1,2054,694987.6355999999
REGION1,CDBATSN1,2054,694987.6355999999
REGION1,EGBATSN1,2054,694987.6355999999
REGION1,GQBATSN1,2054,694987.6355999999
REGION1,ERBATSN1,2054,694987.6355999999
REGION1,SZBATSN1,2054,694987.6355999999
REGION1,ETBATSN1,2054,694987.6355999999
REGION1,GABATSN1,2054,694987.6355999999
REGION1,GMBATSN1,2054,694987.6355999999
REGION1,GHBATSN1,2054,694987.6355999999
REGION1,GNBATSN1,2054,694987.6355999999
REGION1,GWBATSN1,2054,694987.6355999999
REGION1,KEBATSN1,2054,694987.6355999999
REGION1,LSBATSN1,2054,694987.6355999999
REGION1,LRBATSN1,2054,694987.6355999999
REGION1,LYBATSN1,2054,694987.6355999999
REGION1,MWBATSN1,2054,694987.6355999999
REGION1,MLBATSN1,2054,694987.6355999999
REGION1,MRBATSN1,2054,694987.6355999999
REGION1,MABATSN1,2054,694987.6355999999
REGION1,MZBATSN1,2054,694987.6355999999
REGION1,NABATSN1,2054,694987.6355999999
REGION1,NEBATSN1,2054,694987.6355999999
REGION1,NGBATSN1,2054,694987.6355999999
REGION1,CGBATSN1,2054,694987.6355999999
REGION1,RWBATSN1,2054,694987.6355999999
REGION1,SNBATSN1,2054,694987.6355999999
REGION1,SLBATSN1,2054,694987.6355999999
REGION1,SOBATSN1,2054,694987.6355999999
REGION1,ZABATSN1,2054,694987.6355999999
REGION1,SSBATSN1,2054,694987.6355999999
REGION1,SDBATSN1,2054,694987.6355999999
REGION1,TZBATSN1,2054,694987.6355999999
REGION1,TGBATSN1,2054,694987.6355999999
REGION1,TNBATSN1,2054,694987.6355999999
REGION1,UGBATSN1,2054,694987.6355999999
REGION1,ZMBATSN1,2054,694987.6355999999
REGION1,ZWBATSN1,2054,694987.6355999999
REGION1,MAHYDSSH1,2054,19662.71618507951
REGION1,ZAHYDSSH1,2054,19662.71618507951
REGION1,MAHYDSSN1,2054,19662.71618507951
REGION1,ZAHYDSSN1,2054,19662.71618507951
REGION1,ATHYDSSH1,2055,19662.71618507951
REGION1,BEHYDSSH1,2055,19662.71618507951
REGION1,BGHYDSSH1,2055,19662.71618507951
REGION1,CZHYDSSH1,2055,19662.71618507951
REGION1,DEHYDSSH1,2055,19662.71618507951
REGION1,GRHYDSSH1,2055,19662.71618507951
REGION1,ESHYDSSH1,2055,19662.71618507951
REGION1,FRHYDSSH1,2055,19662.71618507951
REGION1,HRHYDSSH1,2055,19662.71618507951
REGION1,IEHYDSSH1,2055,19662.71618507951
REGION1,ITHYDSSH1,2055,19662.71618507951
REGION1,LTHYDSSH1,2055,19662.71618507951
REGION1,LUHYDSSH1,2055,19662.71618507951
REGION1,SLHYDSSH1,2055,19662.71618507951
REGION1,STHYDSSH1,2055,19662.71618507951
REGION1,ROHYDSSH1,2055,19662.71618507951
REGION1,SEHYDSSH1,2055,19662.71618507951
REGION1,SIHYDSSH1,2055,19662.71618507951
REGION1,SKHYDSSH1,2055,19662.71618507951
REGION1,CHHYDSSH1,2055,19662.71618507951
REGION1,UKHYDSSH1,2055,19662.71618507951
REGION1,ATHYDSSN1,2055,19662.71618507951
REGION1,BEHYDSSN1,2055,19662.71618507951
REGION1,BGHYDSSN1,2055,19662.71618507951
REGION1,CZHYDSSN1,2055,19662.71618507951
REGION1,DEHYDSSN1,2055,19662.71618507951
REGION1,GRHYDSSN1,2055,19662.71618507951
REGION1,ESHYDSSN1,2055,19662.71618507951
REGION1,FRHYDSSN1,2055,19662.71618507951
REGION1,HRHYDSSN1,2055,19662.71618507951
REGION1,IEHYDSSN1,2055,19662.71618507951
REGION1,ITHYDSSN1,2055,19662.71618507951
REGION1,LTHYDSSN1,2055,19662.71618507951
REGION1,LUHYDSSN1,2055,19662.71618507951
REGION1,SLHYDSSN1,2055,19662.71618507951
REGION1,STHYDSSN1,2055,19662.71618507951
REGION1,ROHYDSSN1,2055,19662.71618507951
REGION1,SEHYDSSN1,2055,19662.71618507951
REGION1,SIHYDSSN1,2055,19662.71618507951
REGION1,SKHYDSSN1,2055,19662.71618507951
REGION1,CHHYDSSN1,2055,19662.71618507951
REGION1,UKHYDSSN1,2055,19662.71618507951
REGION1,ATBATSH1,2055,694987.6355999999
REGION1,BEBATSH1,2055,694987.6355999999
REGION1,BGBATSH1,2055,694987.6355999999
REGION1,CHBATSH1,2055,694987.6355999999
REGION1,CYBATSH1,2055,694987.6355999999
REGION1,CZBATSH1,2055,694987.6355999999
REGION1,DEBATSH1,2055,694987.6355999999
REGION1,DKBATSH1,2055,694987.6355999999
REGION1,EEBATSH1,2055,694987.6355999999
REGION1,GRBATSH1,2055,694987.6355999999
REGION1,ESBATSH1,2055,694987.6355999999
REGION1,FIBATSH1,2055,694987.6355999999
REGION1,FRBATSH1,2055,694987.6355999999
REGION1,HRBATSH1,2055,694987.6355999999
REGION1,HUBATSH1,2055,694987.6355999999
REGION1,IEBATSH1,2055,694987.6355999999
REGION1,ITBATSH1,2055,694987.6355999999
REGION1,LTBATSH1,2055,694987.6355999999
REGION1,LUBATSH1,2055,694987.6355999999
REGION1,LVBATSH1,2055,694987.6355999999
REGION1,MTBATSH1,2055,694987.6355999999
REGION1,NLBATSH1,2055,694987.6355999999
REGION1,NOBATSH1,2055,694987.6355999999
REGION1,PLBATSH1,2055,694987.6355999999
REGION1,PTBATSH1,2055,694987.6355999999
REGION1,ROBATSH1,2055,694987.6355999999
REGION1,SEBATSH1,2055,694987.6355999999
REGION1,SIBATSH1,2055,694987.6355999999
REGION1,SKBATSH1,2055,694987.6355999999
REGION1,UKBATSH1,2055,694987.6355999999
REGION1,DZBATSN1,2055,694987.6355999999
REGION1,AOBATSN1,2055,694987.6355999999
REGION1,BJBATSN1,2055,694987.6355999999
REGION1,BWBATSN1,2055,694987.6355999999
REGION1,BFBATSN1,2055,694987.6355999999
REGION1,BIBATSN1,2055,694987.6355999999
REGION1,CMBATSN1,2055,694987.6355999999
REGION1,CFBATSN1,2055,694987.6355999999
REGION1,TDBATSN1,2055,694987.6355999999
REGION1,CIBATSN1,2055,694987.6355999999
REGION1,DJBATSN1,2055,694987.6355999999
REGION1,CDBATSN1,2055,694987.6355999999
REGION1,EGBATSN1,2055,694987.6355999999
REGION1,GQBATSN1,2055,694987.6355999999
REGION1,ERBATSN1,2055,694987.6355999999
REGION1,SZBATSN1,2055,694987.6355999999
REGION1,ETBATSN1,2055,694987.6355999999
REGION1,GABATSN1,2055,694987.6355999999
REGION1,GMBATSN1,2055,694987.6355999999
REGION1,GHBATSN1,2055,694987.6355999999
REGION1,GNBATSN1,2055,694987.6355999999
REGION1,GWBATSN1,2055,694987.6355999999
REGION1,KEBATSN1,2055,694987.6355999999
REGION1,LSBATSN1,2055,694987.6355999999
REGION1,LRBATSN1,2055,694987.6355999999
REGION1,LYBATSN1,2055,694987.6355999999
REGION1,MWBATSN1,2055,694987.6355999999
REGION1,MLBATSN1,2055,694987.6355999999
REGION1,MRBATSN1,2055,694987.6355999999
REGION1,MABATSN1,2055,694987.6355999999
REGION1,MZBATSN1,2055,694987.6355999999
REGION1,NABATSN1,2055,694987.6355999999
REGION1,NEBATSN1,2055,694987.6355999999
REGION1,NGBATSN1,2055,694987.6355999999
REGION1,CGBATSN1,2055,694987.6355999999
REGION1,RWBATSN1,2055,694987.6355999999
REGION1,SNBATSN1,2055,694987.6355999999
REGION1,SLBATSN1,2055,694987.6355999999
REGION1,SOBATSN1,2055,694987.6355999999
REGION1,ZABATSN1,2055,694987.6355999999
REGION1,SSBATSN1,2055,694987.6355999999
REGION1,SDBATSN1,2055,694987.6355999999
REGION1,TZBATSN1,2055,694987.6355999999
REGION1,TGBATSN1,2055,694987.6355999999
REGION1,TNBATSN1,2055,694987.6355999999
REGION1,UGBATSN1,2055,694987.6355999999
REGION1,ZMBATSN1,2055,694987.6355999999
REGION1,ZWBATSN1,2055,694987.6355999999
REGION1,MAHYDSSH1,2055,19662.71618507951
REGION1,ZAHYDSSH1,2055,19662.71618507951
REGION1,MAHYDSSN1,2055,19662.71618507951
REGION1,ZAHYDSSN1,2055,19662.71618507951
